danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
0.44,0.289,5,-9.439,1,0.0347,0.83,1.08E-05,0.121,0.556,139.883,180088,3,bollywood
0.493,0.457,5,-6.75,1,0.0297,0.197,0,0.0811,0.123,100.011,152694,4,bollywood
0.602,0.795,0,-8.446,1,0.219,0.00272,7.62E-05,0.282,0.702,155.163,243733,4,hip-hop
0.485,0.189,3,-17.958,0,0.0534,0.949,0.95,0.297,0.555,148.33,162627,4,classical
0.362,0.681,2,-8.839,1,0.296,0.00232,0.859,0.127,0.0516,100.096,155829,4,hip-hop
0.469,0.0488,0,-27.167,1,0.0305,0.971,0.971,0.0469,0.427,95.847,177760,3,classical
0.327,0.107,8,-19.262,1,0.0431,0.986,0.873,0.0885,0.0534,133.331,311827,4,classical
0.673,0.79,2,-4.757,1,0.146,0.0263,0,0.0532,0.314,109.937,249813,4,hip-hop
0.621,0.898,1,-3.264,1,0.332,0.263,0,0.0695,0.599,87.018,202093,4,hip-hop
0.783,0.776,9,-4.957,0,0.05,0.0286,0,0.152,0.798,117.971,209907,4,dance
0.563,0.893,10,-3.087,0,0.0289,0.000311,0.000275,0.302,0.539,128.026,234853,4,dance
0.641,0.789,1,-6.005,1,0.265,0.00262,4.67E-06,0.15,0.632,120.717,239133,4,hip-hop
0.908,0.463,6,-8.469,0,0.079,0.00191,0,0.149,0.421,136.025,87631,4,hip-hop
0.746,0.845,6,-5.914,0,0.0758,0.0665,0,0.332,0.407,100.042,159600,4,dance
0.329,0.477,4,-9.764,1,0.028,0.894,0,0.159,0.703,77.915,549040,4,bollywood
0.254,0.105,11,-18.668,0,0.0432,0.978,0.000699,0.17,0.0364,135.546,181973,4,classical
0.642,0.972,7,-3.503,1,0.0374,0.000773,0.0239,0.0981,0.734,141.975,270792,4,bollywood
0.887,0.526,0,-11.527,1,0.0824,0.0301,0.397,0.0798,0.795,132.605,299167,4,rock
0.653,0.412,10,-12.898,0,0.435,0.799,1.86E-05,0.371,0.722,84.958,54907,3,hip-hop
0.487,0.859,11,-5.313,0,0.0956,0.00796,0.00214,0.294,0.265,160.088,192000,4,dance
0.345,0.162,0,-23.912,1,0.0389,0.992,0.878,0.0631,0.463,93.473,318816,3,classical
0.461,0.924,3,-3.134,0,0.058,1.46E-05,0.000203,0.352,0.508,112.504,279280,4,classical
0.244,0.0129,5,-32.516,1,0.0363,0.993,0.91,0.0668,0.192,77.803,211960,1,classical
0.545,0.92,2,-7.014,1,0.0465,0.000228,0.019,0.328,0.765,131.994,347520,4,rock
0.312,0.0299,1,-26.606,1,0.0497,0.991,0.889,0.0957,0.152,180.056,646667,3,classical
0.741,0.829,0,-4.383,0,0.465,0.71,0,0.309,0.688,90.616,94022,4,hip-hop
0.831,0.475,5,-7.271,1,0.082,0.75,0,0.127,0.269,105.986,181344,4,dance
0.501,0.799,11,-5.986,1,0.223,0.446,1.70E-06,0.0493,0.752,97.517,308193,3,bollywood
0.683,0.762,9,-7.859,0,0.155,0.0376,0.000906,0.0556,0.595,127.265,282582,4,dance
0.693,0.728,5,-3.963,0,0.151,0.0343,0,0.193,0.382,76.007,283256,4,hip-hop
0.848,0.697,4,-5.464,1,0.0748,0.36,0,0.144,0.744,101.983,190746,4,bollywood
0.536,0.52,11,-8.928,0,0.0278,0.031,0.15,0.122,0.125,82.02,216843,4,rock
0.121,0.0593,2,-24.379,1,0.0459,0.971,0.644,0.112,0.145,79.206,604907,3,classical
0.489,0.53,3,-9.624,1,0.101,0.656,8.65E-05,0.0737,0.777,116.522,319067,4,bollywood
0.773,0.644,7,-4.964,1,0.0419,0.505,0.0025,0.13,0.387,109.071,95027,4,hip-hop
0.341,0.478,4,-7.201,0,0.041,0.781,2.07E-05,0.147,0.276,199.435,328854,4,bollywood
0.312,0.0893,2,-24.515,1,0.0439,0.929,0.615,0.101,0.29,83.622,610173,4,classical
0.452,0.893,9,-5.528,0,0.0627,0.000545,0.0159,0.0752,0.314,147.176,255795,4,dance
0.386,0.178,3,-20.098,1,0.054,0.918,0.699,0.0914,0.495,170.964,493000,4,classical
0.545,0.422,8,-8.819,1,0.0304,0.703,0,0.0979,0.404,114.857,185208,4,bollywood
0.601,0.919,5,-4.901,1,0.0566,6.52E-05,0.738,0.0554,0.219,127.992,345048,4,dance
0.757,0.749,7,-7.077,1,0.158,0.23,0,0.301,0.8,98.193,221867,4,rock
0.756,0.399,7,-10.35,0,0.0478,0.348,0,0.0501,0.635,96.264,193893,3,rock
0.498,0.695,5,-2.838,1,0.0278,0.558,0,0.157,0.335,137.859,204827,4,rock
0.408,0.472,4,-14.342,0,0.042,0.593,0.00108,0.09,0.277,76.952,327273,4,bollywood
0.733,0.403,9,-13.988,1,0.0667,0.00787,0.000724,0.0657,0.916,160.48,239827,4,rock
0.391,0.606,9,-7.032,1,0.0326,0.652,0.00288,0.326,0.243,151.95,268095,4,bollywood
0.63,0.222,2,-11.553,1,0.0351,0.937,0.00143,0.244,0.558,117.74,205320,4,dance
0.58,0.515,11,-10.269,1,0.241,0.0192,0.00149,0.281,0.324,80.969,292707,4,hip-hop
0.478,0.637,9,-9.331,1,0.406,0.74,3.56E-05,0.119,0.689,63.611,226104,5,dance
0.521,0.708,0,-7.492,1,0.151,0.00608,0.000304,0.27,0.204,148.047,287868,4,hip-hop
0.214,0.0413,0,-26.208,0,0.0382,0.99,0.948,0.107,0.0722,80.377,645627,4,classical
0.636,0.388,5,-9.485,0,0.0644,0.671,0,0.0667,0.333,133.458,1195760,4,bollywood
0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,164000,4,dance
0.871,0.665,9,-5.1,0,0.0446,0.564,2.79E-06,0.118,0.782,112.05,204707,4,rock
0.58,0.576,1,-8.326,0,0.595,0.179,0,0.0686,0.475,78.75,283507,4,hip-hop
0.546,0.384,10,-9.995,1,0.0339,0.52,0,0.0592,0.616,179.846,558392,1,bollywood
0.552,0.63,1,-4.779,1,0.137,0.516,0,0.142,0.181,158.367,269933,4,hip-hop
0.529,0.773,6,-5.199,0,0.0377,0.129,0,0.345,0.934,86.995,164133,4,rock
0.475,0.252,0,-12.024,0,0.0482,0.986,0.106,0.104,0.916,80.639,186563,4,classical
0.578,0.901,11,-5.925,1,0.128,0.19,0,0.843,0.96,134.865,53395,4,bollywood
0.54,0.937,4,-9.373,0,0.0775,0.0397,0.121,0.229,0.0983,128.997,212055,4,dance
0.283,0.209,9,-15.218,1,0.0344,0.943,0.907,0.076,0.218,126.221,175000,4,classical
0.308,0.52,0,-14.15,0,0.0393,0.747,0.8,0.39,0.51,154.065,226600,3,bollywood
0.44,0.49,8,-7.911,1,0.0298,0.922,0.00133,0.484,0.519,108.842,253190,4,bollywood
0.353,0.284,2,-17.391,0,0.0645,0.994,0.879,0.14,0.115,107.101,112747,5,classical
0.746,0.76,0,-5.998,1,0.258,0.124,0,0.0523,0.631,165.025,293818,4,hip-hop
0.522,0.308,5,-13.873,1,0.0296,0.596,0.0433,0.103,0.153,113.466,258307,4,rock
0.661,0.716,1,-6.352,0,0.35,0.126,0,0.0875,0.642,100.126,280082,4,hip-hop
0.565,0.589,5,-4.306,0,0.0282,0.000728,0.000132,0.176,0.203,118.051,246787,4,rock
0.67,0.827,1,-3.482,1,0.28,0.408,0,0.112,0.426,88.25,89318,4,hip-hop
0.711,0.295,0,-12.377,0,0.0334,0.534,4.51E-05,0.0782,0.694,135.041,257973,4,bollywood
0.68,0.472,5,-10.343,0,0.0313,0.805,7.73E-06,0.492,0.39,95.989,322960,4,dance
0.432,0.00306,1,-34.792,1,0.0515,0.993,0.83,0.08,0.0483,67.771,312307,3,classical
0.696,0.797,1,-5.849,1,0.373,0.13,0,0.405,0.867,99.173,319600,4,hip-hop
0.245,0.0933,7,-21.265,0,0.0521,0.992,0.204,0.117,0.627,74.259,232907,5,classical
0.298,0.0311,7,-25.694,1,0.0438,0.97,0.0928,0.246,0.0727,94.303,255360,4,classical
0.174,0.141,2,-23.16,1,0.042,0.938,0.939,0.0935,0.105,78.47,489227,3,classical
0.566,0.659,9,-6.886,1,0.0762,0.428,0,0.162,0.512,86.085,354304,4,bollywood
0.6,0.823,8,-9.007,1,0.0384,0.0845,0.00777,0.377,0.48,108.014,280150,4,rock
0.414,0.282,10,-18.903,0,0.0415,0.932,0.885,0.0674,0.806,125.768,158000,4,classical
0.357,0.828,2,-6.066,1,0.0331,0.0129,0.00241,0.197,0.369,139.709,248622,4,rock
0.487,0.814,0,-4.138,1,0.0362,0.0363,0,0.0937,0.404,89.996,304599,4,rock
0.347,0.0994,11,-21.784,0,0.055,0.964,0.000404,0.241,0.358,72.63,118133,4,classical
0.308,0.472,0,-9.743,1,0.0489,0.283,0.00559,0.183,0.646,117.958,199280,4,rock
0.226,0.158,2,-19.466,1,0.0467,0.956,0.652,0.124,0.164,89.702,538693,4,classical
0.222,0.0645,0,-26.128,1,0.0354,0.985,0.939,0.0981,0.143,107.71,91827,4,classical
0.246,0.995,0,-4.729,1,0.149,0.0142,0.522,0.665,0.0536,83.835,67263,3,classical
0.679,0.831,5,-5.252,1,0.223,0.433,0,0.342,0.88,93.058,189013,4,hip-hop
0.602,0.188,0,-14.095,0,0.0988,0.961,0.00062,0.174,0.24,112.6,169800,4,rock
0.369,0.00846,0,-35.578,0,0.358,0.382,0,0.154,0.312,175.121,73307,4,rock
0.34,0.895,5,-3.518,0,0.0451,0.0465,0.00086,0.103,0.0868,139.057,457932,4,rock
0.613,0.308,9,-14.5,0,0.0395,0.763,0.00434,0.32,0.568,125.239,241027,4,bollywood
0.7,0.898,7,-3.455,1,0.0577,0.000691,0.0241,0.0985,0.738,121.958,228915,4,bollywood
0.452,0.861,9,-8.947,1,0.0334,0.0196,0.0315,0.14,0.928,136.391,218560,4,rock
0.671,0.879,1,-8.114,1,0.0751,0.0248,0.0137,0.277,0.663,109.982,235781,4,bollywood
0.6,0.813,11,-8.055,0,0.287,0.0212,0,0.357,0.749,137.583,37080,5,dance
0.861,0.547,10,-8.742,1,0.0544,0.074,0.0107,0.0613,0.417,123.028,224000,4,hip-hop
0.663,0.712,9,-7.011,0,0.0589,0.0382,1.48E-06,0.109,0.267,107.965,198260,4,dance
0.815,0.84,5,-4.331,0,0.107,0.183,0.0843,0.0866,0.587,122.988,304333,4,dance
0.587,0.534,7,-5.738,1,0.235,0.195,0,0.227,0.579,100.585,154477,4,dance
0.698,0.794,2,-7.275,1,0.0303,0.0137,0.0518,0.137,0.891,139.109,166213,4,rock
0.367,0.17,4,-13.802,1,0.0565,0.989,0.85,0.169,0.254,78.277,270733,3,dance
0.458,0.162,0,-13.815,1,0.036,0.956,0.00168,0.0668,0.205,125.944,285413,4,rock
0.454,0.552,4,-9.479,1,0.162,0.542,8.93E-06,0.247,0.596,86.994,351425,4,bollywood
0.33,0.943,4,-5.093,1,0.126,0.286,5.01E-06,0.442,0.861,167.714,255480,4,bollywood
0.524,0.511,1,-9.69,0,0.0655,0.98,2.94E-05,0.171,0.527,125.154,161467,4,classical
0.234,0.0438,3,-23.461,1,0.0394,0.992,0.771,0.0769,0.101,66.626,312947,4,classical
0.358,0.482,7,-14.131,0,0.0607,0.794,0.0029,0.596,0.674,140.151,240067,4,bollywood
0.389,0.165,7,-22.22,1,0.0396,0.993,0.312,0.229,0.234,96.447,141400,4,classical
0.68,0.646,9,-8.822,1,0.0529,0.133,0,0.0972,0.827,94.93,254480,4,bollywood
0.639,0.751,0,-6.358,0,0.0324,2.97E-05,4.96E-05,0.163,0.14,120.992,288960,4,dance
0.564,0.787,0,-4.963,1,0.0438,0.0171,0.0106,0.0749,0.634,145.776,165720,5,rock
0.944,0.754,10,-6.964,0,0.278,0.254,0,0.214,0.812,135.029,252173,4,dance
0.662,0.577,8,-11.641,0,0.157,0.0465,1.52E-05,0.809,0.401,132.097,47750,4,dance
0.498,0.372,0,-12.216,1,0.0368,0.966,0.879,0.0855,0.729,148.893,413013,4,classical
0.726,0.81,5,-3.032,0,0.143,0.205,0,0.136,0.929,155.977,240000,4,hip-hop
0.718,0.74,11,-2.827,1,0.107,0.54,0,0.116,0.556,167.961,135218,4,bollywood
0.608,0.421,11,-13.104,0,0.0508,0.326,0.558,0.977,0.335,79.012,168608,4,hip-hop
0.571,0.139,9,-14.223,1,0.0602,0.968,0,0.123,0.385,73.763,81440,4,rock
0.638,0.774,5,-6.367,0,0.267,0.195,0,0.143,0.744,140.475,209709,5,dance
0.703,0.592,9,-8.503,1,0.261,0.428,0.000187,0.0613,0.635,79.934,282031,4,hip-hop
0.542,0.802,11,-4.291,0,0.0497,0.754,4.76E-05,0.112,0.644,135.811,371867,4,bollywood
0.528,0.94,4,-4.87,1,0.0571,0.000671,0.0015,0.16,0.469,85.974,221919,4,rock
0.642,0.749,1,-5.894,0,0.0928,0.847,0.0348,0.341,0.868,111.284,192813,4,bollywood
0.482,0.657,2,-6.92,0,0.0429,0.517,0.843,0.103,0.101,132.072,211560,3,dance
0.197,0.0335,8,-26.08,1,0.0443,0.99,0.962,0.168,0.264,172.973,58413,3,classical
0.648,0.625,10,-7.882,0,0.253,0.0461,0,0.625,0.563,76.096,204147,4,hip-hop
0.739,0.612,9,-7.808,0,0.253,0.352,7.77E-06,0.0937,0.604,144.947,150621,4,dance
0.802,0.435,0,-10.506,1,0.339,0.464,0,0.113,0.699,77.617,247960,4,dance
0.355,0.706,7,-4.68,1,0.0546,0.00283,0.245,0.552,0.135,96.009,183242,4,hip-hop
0.793,0.541,1,-6.289,1,0.034,0.504,1.97E-06,0.104,0.396,115.002,167020,4,dance
0.718,0.455,9,-5.289,0,0.428,0.573,0,0.23,0.869,89.609,134557,4,hip-hop
0.608,0.195,9,-14.795,1,0.238,0.801,0,0.269,0.53,120.599,256907,3,classical
0.416,0.112,7,-19.637,1,0.0362,0.961,0.0978,0.0887,0.249,119.936,204000,3,rock
0.519,0.938,7,-6.205,1,0.134,0.337,0.902,0.0687,0.611,97.899,145573,4,dance
0.452,0.109,6,-14.002,0,0.0999,0.987,0.000229,0.135,0.295,95.063,184800,5,dance
0.827,0.757,6,-2.985,0,0.0564,0.283,1.56E-06,0.102,0.374,95.983,185195,4,dance
0.352,0.755,4,-7.427,0,0.0823,0.0546,0.546,0.0647,0.581,96.442,306747,4,rock
0.724,0.995,6,-2.53,0,0.287,0.0419,0,0.605,0.37,117.948,197132,4,hip-hop
0.566,0.833,10,-3.835,0,0.0504,0.0066,0,0.151,0.306,134.796,190253,4,dance
0.276,0.13,1,-19.031,1,0.0355,0.991,0.915,0.119,0.0619,135.437,303187,3,classical
0.386,0.906,9,-7.222,0,0.125,0.000258,0.0627,0.22,0.403,140.173,174720,4,rock
0.628,0.345,2,-11.011,1,0.0288,0.736,8.19E-05,0.111,0.403,128.009,322900,4,bollywood
0.532,0.765,9,-6.482,1,0.0349,0.00131,0.178,0.0714,0.576,127.988,199720,4,rock
0.781,0.726,0,-4.213,1,0.0836,0.0299,0,0.093,0.436,139.988,181714,4,hip-hop
0.597,0.115,2,-17.743,1,0.0343,0.872,7.88E-06,0.0884,0.0994,115.711,168236,4,rock
0.353,0.00538,11,-33.44,1,0.0398,0.993,0.936,0.111,0.145,69.692,468475,4,classical
0.645,0.565,4,-9.742,1,0.0302,0.0488,0.0023,0.3,0.94,149.935,195000,3,rock
0.669,0.653,0,-6.687,0,0.191,0.427,0.896,0.0642,0.938,119.146,134000,4,dance
0.443,0.619,4,-6.25,0,0.0302,0.359,6.46E-06,0.253,0.191,111.457,278693,4,rock
0.366,0.12,8,-21.66,1,0.0503,0.963,0,0.172,0.231,89.293,232773,4,classical
0.511,0.804,4,-3.808,1,0.0433,0.0619,0,0.0873,0.484,145.055,224570,4,dance
0.352,0.846,11,-4.612,0,0.063,0.0077,0,0.351,0.582,132.764,236267,4,rock
0.743,0.479,9,-8.842,0,0.109,0.225,0,0.105,0.383,126.076,254087,4,hip-hop
0.867,0.286,2,-20.424,1,0.156,0.14,0,0.0895,0.85,80.591,227328,4,dance
0.598,0.678,9,-9.464,1,0.127,0.0571,0,0.0762,0.179,144.89,250429,4,hip-hop
0.46,0.916,2,-2.966,1,0.0604,0.00039,0.401,0.0651,0.0938,127.993,266867,4,dance
0.632,0.665,10,-3.635,1,0.0313,0.342,0,0.289,0.695,116.03,236096,4,bollywood
0.704,0.665,1,-10.955,1,0.028,0.0444,0.00069,0.0644,0.935,92.661,213867,4,rock
0.592,0.907,5,-4.585,1,0.191,0.406,0,0.388,0.889,87.686,126214,4,rock
0.409,0.153,11,-22.704,0,0.0511,0.833,0.00179,0.157,0.938,121.728,236895,4,classical
0.624,0.602,3,-3.822,0,0.0278,0.452,0,0.096,0.727,149.957,443887,3,bollywood
0.262,0.519,4,-8.538,1,0.0413,0.181,0,0.114,0.119,91.736,225594,4,bollywood
0.356,0.0516,0,-22.023,1,0.0407,0.959,0.601,0.134,0.109,106.989,455907,3,classical
0.538,0.672,11,-9.68,0,0.204,0.616,9.50E-05,0.168,0.563,114.364,190957,4,bollywood
0.446,0.679,6,-8.257,1,0.0742,0.203,0,0.0817,0.803,91.954,457575,4,bollywood
0.801,0.293,8,-11.109,1,0.261,0.222,0,0.311,0.77,142.148,227133,4,rock
0.181,0.00204,2,-30.272,0,0.0595,0.994,0.0295,0.1,0.0298,111.613,36187,4,classical
0.817,0.863,0,-4.494,1,0.08,0.0555,0,0.348,0.84,121.01,132893,4,dance
0.629,0.439,3,-9.733,0,0.0492,0.983,0.0606,0.12,0.681,100.541,208794,4,bollywood
0.571,0.834,0,-7.482,1,0.0327,0.0467,0.0128,0.416,0.362,135.375,223613,4,dance
0.541,0.425,7,-12.813,1,0.0496,0.0367,0.0103,0.584,0.249,119.979,485613,3,rock
0.533,0.499,11,-9.62,1,0.0318,0.466,3.80E-06,0.17,0.526,91.979,295227,4,bollywood
0.653,0.722,8,-6.994,1,0.525,0.0091,0,0.405,0.581,143.732,163157,4,hip-hop
0.597,0.901,4,-4.536,1,0.0773,0.000201,0.593,0.385,0.366,139.803,235000,4,dance
0.523,0.231,3,-17.943,1,0.0386,0.969,0,0.597,0.599,90.097,64333,4,classical
0.596,0.707,6,-4.965,1,0.0257,0.406,1.07E-05,0.126,0.51,97.973,325748,4,bollywood
0.497,0.581,2,-9.281,1,0.0451,0.194,3.39E-05,0.114,0.265,160.094,291000,4,bollywood
0.408,0.0985,2,-20.237,1,0.0653,0.926,0,0.136,0.0803,113.533,77533,5,classical
0.508,0.642,7,-8.884,1,0.415,0.00213,0.00348,0.0867,0.19,168.637,251550,4,hip-hop
0.619,0.551,6,-7.087,0,0.0519,0.71,0,0.181,0.26,86.089,185562,4,dance
0.375,0.159,0,-23.474,1,0.0576,0.99,0.901,0.107,0.0577,148.315,63533,4,classical
0.678,0.835,2,-5.203,1,0.345,0.137,8.92E-06,0.096,0.691,71.655,171960,3,hip-hop
0.491,0.549,9,-8.558,1,0.0276,0.517,0.000358,0.154,0.198,140.017,289025,4,bollywood
0.518,0.327,1,-8.659,0,0.0308,0.684,1.58E-05,0.103,0.317,149.73,161242,3,bollywood
0.512,0.722,7,-6.157,0,0.0311,0.79,0.942,0.345,0.864,97.39,300955,4,bollywood
0.362,0.192,9,-14.595,0,0.0437,0.983,0.906,0.139,0.226,63.701,86037,4,classical
0.283,0.165,0,-18.698,1,0.0405,0.832,0.541,0.101,0.152,86.083,210200,3,classical
0.769,0.834,9,-4.521,0,0.0632,0.00111,0.000529,0.0552,0.517,129.995,280630,4,dance
0.219,0.0856,0,-31.425,1,0.0484,0.973,0.000534,0.12,0.227,87.561,62826,1,classical
0.211,0.192,4,-14.793,1,0.0404,0.977,0.000149,0.107,0.229,88.282,133827,1,classical
0.408,0.756,8,-4.936,0,0.0342,0.835,0.00723,0.32,0.589,84.486,327878,4,bollywood
0.574,0.423,4,-7.854,0,0.0337,0.942,0.195,0.106,0.245,132.077,188000,4,classical
0.636,0.738,9,-6.047,1,0.274,0.223,0,0.75,0.453,174.08,217133,4,dance
0.551,0.946,10,-6.879,1,0.04,0.0348,0.925,0.407,0.498,129.965,266507,4,rock
0.774,0.889,5,-3.02,0,0.135,0.0561,0,0.0889,0.522,129.969,238443,4,hip-hop
0.212,0.384,10,-12.012,0,0.0418,0.649,0.171,0.123,0.0829,51.77,248747,5,dance
0.288,0.3,3,-14.938,1,0.0414,0.909,0.887,0.111,0.498,165.324,167576,4,dance
0.701,0.878,7,-7.912,1,0.035,2.79E-05,0.522,0.0608,0.875,130.513,251973,4,dance
0.448,0.651,9,-13.183,0,0.526,0.811,0.000909,0.631,0.675,95.1,701560,4,hip-hop
0.653,0.742,9,-5.542,0,0.128,0.0716,3.20E-06,0.0872,0.293,144.9,139232,4,dance
0.799,0.708,8,-7.31,1,0.108,0.0132,7.34E-06,0.123,0.53,127.032,244560,4,hip-hop
0.832,0.629,3,-6.385,1,0.0727,0.0774,5.43E-05,0.124,0.465,126.02,173409,4,dance
0.817,0.831,2,-7.521,0,0.311,0.0591,0,0.119,0.737,92.951,220093,4,hip-hop
0.367,0.00162,4,-28.148,0,0.0562,0.986,0.075,0.134,0.146,128.923,322088,4,classical
0.494,0.945,5,-3.896,1,0.126,0.423,1.37E-05,0.303,0.829,102.75,264516,3,bollywood
0.231,0.097,5,-22.5,1,0.0506,0.979,0.0327,0.507,0.095,86.313,215053,3,classical
0.651,0.796,11,-5.191,1,0.0676,0.108,0,0.94,0.772,86.04,223279,4,rock
0.402,0.724,7,-11.281,1,0.0762,0.266,0.0649,0.677,0.184,99.224,479987,4,rock
0.692,0.731,0,-3.917,1,0.0481,0.0134,1.13E-05,0.19,0.923,158,240027,4,rock
0.612,0.695,10,-9.28,0,0.388,0.0853,0,0.618,0.515,78.115,230227,4,dance
0.487,0.842,3,-3.064,0,0.189,0.315,0.00248,0.0906,0.562,87.841,343773,4,bollywood
0.166,0.305,1,-10.388,1,0.0853,5.97E-05,0.932,0.0897,0.0859,124.804,156094,4,rock
0.323,0.0823,10,-19.447,1,0.0362,0.658,2.37E-06,0.131,0.526,141.642,221467,3,classical
0.708,0.976,6,-3.48,0,0.0495,0.0629,0.307,0.25,0.26,127.994,185003,4,dance
0.506,0.649,6,-8.119,0,0.0559,0.0109,0,0.354,0.677,116.078,188240,4,rock
0.124,0.0373,7,-29.455,0,0.0412,0.99,0.456,0.0989,0.0463,93.039,130707,4,classical
0.165,0.0188,1,-31.006,1,0.0382,0.91,0.0846,0.0782,0.0336,129.752,285693,4,classical
0.235,0.702,4,-8.191,0,0.0665,0.311,0.0148,0.889,0.344,173.644,600557,4,rock
0.131,0.401,1,-26.095,1,0.179,0.899,0.935,0.228,0.203,89.898,440120,4,dance
0.458,0.718,5,-8.551,1,0.0587,0.152,0,0.341,0.436,165.045,258000,4,rock
0.757,0.509,9,-8.795,0,0.25,0.0764,0,0.377,0.272,83.981,190760,4,hip-hop
0.516,0.5,6,-6.737,0,0.0466,0.381,0.000298,0.355,0.543,144.154,260389,3,bollywood
0.637,0.71,8,-9.253,1,0.0308,0.000277,0.816,0.121,0.224,120.951,150039,4,hip-hop
0.208,0.149,8,-17.804,1,0.0534,0.968,0.000674,0.34,0.0503,78.11,367400,3,classical
0.191,0.163,2,-19.287,1,0.0382,0.988,0.446,0.131,0.124,70.552,208133,4,classical
0.223,0.0226,8,-30.147,0,0.0351,0.993,0.964,0.12,0.0386,67.627,122000,4,classical
0.298,0.159,0,-19.715,1,0.0437,0.945,4.57E-05,0.143,0.15,60.466,193200,4,classical
0.418,0.72,6,-6.433,1,0.134,0.573,2.24E-06,0.493,0.37,130.128,343655,4,bollywood
0.594,0.864,6,-7.281,0,0.395,0.0755,0,0.0924,0.669,158.156,165093,4,hip-hop
0.453,0.816,1,-3.034,1,0.0306,0.147,0,0.177,0.644,83.271,221507,4,rock
0.678,0.536,2,-7.449,1,0.049,0.245,1.92E-06,0.0902,0.69,109.936,189760,4,rock
0.209,0.0282,2,-22.194,1,0.0417,0.948,0.976,0.118,0.252,80.449,143360,3,classical
0.264,0.255,9,-20.316,0,0.0496,0.982,0.947,0.157,0.0725,84.419,212160,4,classical
0.809,0.82,6,-6.426,1,0.154,0.0126,7.34E-05,0.0874,0.666,122.005,420933,4,dance
0.756,0.765,2,-5.936,1,0.272,0.00523,0,0.185,0.641,115.986,367667,4,dance
0.354,0.867,11,-2.68,1,0.0517,0.00967,1.25E-05,0.0633,0.883,174.193,110948,4,rock
0.698,0.583,2,-15.168,1,0.0338,0.0015,0.663,0.119,0.54,135.774,344827,4,dance
0.337,0.0519,7,-24.22,1,0.0373,0.92,0.482,0.19,0.448,147.426,218040,3,classical
0.484,0.797,2,-4.629,1,0.0972,0.172,0,0.267,0.699,83.542,339592,4,bollywood
0.423,0.813,2,-4.33,0,0.0464,0.231,9.44E-05,0.146,0.459,104.492,334755,4,dance
0.664,0.944,5,-2.027,0,0.0995,0.101,0,0.766,0.745,121.936,208279,4,dance
0.586,0.817,11,-5.957,1,0.0369,0.059,0,0.095,0.605,140.046,223973,4,rock
0.503,0.443,11,-9.701,0,0.0289,0.838,0.000705,0.158,0.185,78.949,285960,4,rock
0.323,0.485,4,-5.515,1,0.033,0.198,0.0159,0.275,0.372,69.101,205791,4,rock
0.136,0.0472,5,-23.661,0,0.0469,0.905,0.524,0.0655,0.114,62.485,388653,4,classical
0.528,0.742,9,-7.288,1,0.0527,0.705,0,0.153,0.689,96.292,387707,4,bollywood
0.814,0.612,5,-7.511,0,0.12,0.109,8.10E-06,0.0703,0.871,125.974,246314,4,bollywood
0.544,0.295,5,-15.819,1,0.0351,0.826,0.000157,0.373,0.313,105.021,219429,4,bollywood
0.367,0.632,3,-6.54,1,0.13,0.00323,0,0.163,0.0502,140.298,224653,4,hip-hop
0.774,0.903,7,-6.975,1,0.185,0.0118,6.86E-05,0.131,0.602,100.022,187200,4,hip-hop
0.442,0.788,4,-8.2,0,0.0413,0.541,0.927,0.12,0.226,78.409,88291,4,hip-hop
0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.979,181733,4,hip-hop
0.642,0.382,1,-9.783,1,0.0374,0.638,0.000191,0.0998,0.589,137.846,251347,4,bollywood
0.393,0.32,0,-9.519,0,0.0359,0.979,0.901,0.101,0.583,156.125,376500,4,classical
0.558,0.974,0,-3.815,1,0.139,0.00227,1.85E-05,0.0832,0.86,117.274,665333,4,dance
0.604,0.702,10,-4.501,0,0.168,0.159,0,0.383,0.684,87.505,227987,4,dance
0.587,0.812,4,-4.51,1,0.0497,0.744,0.000425,0.675,0.836,146.563,346028,3,bollywood
0.188,0.125,11,-19.151,0,0.0384,0.945,0.924,0.0811,0.0398,138.881,638000,4,classical
0.55,0.67,10,-7.023,1,0.0363,0.307,0,0.0888,0.326,98.16,142000,4,dance
0.189,0.0258,10,-26.518,0,0.0441,0.936,0.123,0.194,0.614,73.511,42253,1,classical
0.705,0.71,7,-7.97,1,0.308,0.437,0,0.392,0.614,82.808,166302,4,hip-hop
0.331,0.268,6,-16.838,1,0.0413,0.983,0.844,0.105,0.65,77.812,293759,4,bollywood
0.727,0.862,6,-5.946,0,0.336,0.202,0.000331,0.111,0.405,170.119,168827,4,hip-hop
0.601,0.966,0,-1.936,1,0.305,0.316,0,0.395,0.629,157.968,279806,4,bollywood
0.304,0.0201,0,-29.895,1,0.0405,0.995,0.944,0.154,0.114,89.95,199880,4,classical
0.538,0.859,9,-6.403,1,0.0289,0.0515,0.616,0.0793,0.728,90.001,103124,4,classical
0.173,0.0695,4,-23.104,0,0.0392,0.968,0.0845,0.5,0.04,83.319,302307,4,classical
0.759,0.971,0,-4.24,1,0.0444,0.000462,0.872,0.285,0.486,125.986,168333,4,dance
